nct_id,overall_status,number_of_arms,intervention_count,has_multiple_intervention_types,log_enrollment,log_duration,high_enroll_flag_975,high_enroll_flag_99,has_dmc,has_expanded_access,healthy_volunteers,is_fda_regulated_drug,is_fda_regulated_device,phase_grouped,intervention_grouped,condt_grouped,allocation_grouped,masking_grouped,model_grouped,purpose_grouped,sponsor_grouped,elig_gender_grouped,elig_age_grouped
NCT01483001,1,1.0,1,0,3.1780538303479458,6.635946555686647,0,0,0,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,other,Other,all,adult
NCT02972164,1,2.0,1,0,6.684611727667927,7.422971251049421,0,0,1,0,1.0,-1,-1,not applicable,behavioral,endocrine/metabolic_disorders,randomized,unknown,parallel,prevention,Multiple,all,child
NCT02398448,1,1.0,1,0,3.044522437723423,5.0369526024136295,0,0,0,0,1.0,-1,-1,1,drug,,non_randomized,unknown,single_group,treatment,Multiple,male,adult
NCT02053558,0,2.0,1,0,0.0,6.732210706467206,0,0,0,0,0.0,-1,-1,not applicable,drug,Multiple,randomized,double,parallel,prevention,Other,female,adult
NCT05682716,1,2.0,2,1,4.927253685157205,5.111987788356544,0,0,1,0,0.0,0,0,not applicable,Multiple,renal/urological_disorders,randomized,unknown,parallel,prevention,Other,all,adult
NCT05302882,1,2.0,1,0,3.713572066704308,4.430816798843313,0,0,0,0,0.0,0,0,not applicable,behavioral,pain_disorders,randomized,single,parallel,supportive_care,Other,all,adult
NCT04190277,0,2.0,1,0,5.220355825078324,5.087596335232384,0,0,1,0,0.0,0,0,not applicable,device,Multiple,randomized,unknown,parallel,other,Other,all,mixed
NCT02144753,0,2.0,2,1,4.795790545596741,6.637258031284457,0,0,1,0,0.0,-1,-1,2,Multiple,others,randomized,quadruple,parallel,supportive_care,Multiple,all,mixed
NCT00880867,0,1.0,1,0,1.3862943611198906,6.594413459749778,0,0,1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT03203824,1,2.0,2,1,2.3978952727983707,5.598421958998375,0,0,0,0,1.0,0,0,not applicable,Multiple,,non_randomized,unknown,crossover,other,Other,all,adult
NCT06484101,1,1.0,1,0,2.079441541679836,5.771441123130016,0,0,0,0,1.0,0,0,not applicable,procedure,others,non_randomized,unknown,single_group,research,Other,all,adult
NCT00372736,1,2.0,3,1,3.332204510175204,7.595889917718538,0,0,1,0,0.0,0,0,1,Multiple,cancers,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT01736800,0,1.0,1,0,0.0,7.938445551164788,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT01805583,1,4.0,1,0,5.8664680569332965,6.851184927493743,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,randomized,unknown,factorial,treatment,Multiple,all,adult
NCT02079948,0,4.0,2,1,0.0,5.3612921657094255,0,0,1,0,1.0,-1,-1,2,Multiple,others,randomized,quadruple,parallel,prevention,Multiple,all,adult
NCT01794793,1,2.0,1,0,5.823045895483019,8.21554741194707,0,0,0,0,0.0,1,0,4,drug,Multiple,non_randomized,unknown,parallel,treatment,Industry,all,adult
NCT04333368,1,2.0,2,1,3.871201010907891,6.343880434126331,0,0,-1,0,0.0,0,0,1,Multiple,Multiple,randomized,triple,parallel,treatment,Other,all,adult
NCT04811729,1,2.0,1,0,5.594711379601839,6.269096283706261,0,0,0,0,1.0,0,0,not applicable,behavioral,Multiple,randomized,unknown,parallel,treatment,Multiple,all,mixed
NCT01399164,1,1.0,1,0,1.9459101490553128,7.200424892944957,0,0,1,0,1.0,-1,-1,not applicable,other,others,non_randomized,unknown,single_group,research,Government,all,adult
NCT03252509,1,1.0,1,0,3.688879454113936,6.416732282512326,0,0,0,0,0.0,0,0,not applicable,procedure,Multiple,non_randomized,unknown,single_group,supportive_care,Government,all,adult
NCT00389779,1,3.0,1,0,6.745236349484363,6.97166860472579,0,0,1,0,0.0,-1,-1,3,drug,cardiovascular_diseases,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT00728689,1,2.0,1,0,2.5649493574615367,4.127134385045092,0,0,1,0,1.0,-1,-1,1,drug,Multiple,randomized,triple,crossover,treatment,Multiple,all,adult
NCT00945958,1,1.0,1,0,5.087596335232384,6.361302477572996,0,0,0,0,0.0,-1,-1,3,drug,opthamological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03861559,1,2.0,1,0,5.308267697401205,4.605170185988092,0,0,0,0,0.0,-1,-1,3,drug,respiratory_disorders,randomized,triple,parallel,treatment,Industry,all,mixed
NCT00685737,1,3.0,1,0,3.044522437723423,5.214935757608986,0,0,0,0,1.0,-1,-1,1,drug,cardiovascular_diseases,randomized,double,crossover,treatment,Industry,all,adult
NCT03823690,1,2.0,1,0,4.584967478670572,6.745236349484363,0,0,1,0,0.0,0,0,not applicable,device,others,randomized,single,parallel,treatment,Other,all,adult
NCT01483651,1,6.0,1,0,2.4849066497880004,6.18826412308259,0,0,1,0,0.0,-1,-1,not applicable,drug,endocrine/metabolic_disorders,randomized,single,crossover,research,Other,all,adult
NCT00972582,1,1.0,1,0,1.791759469228055,5.6240175061873385,0,0,0,0,1.0,-1,-1,1,dietary_supplement,,non_randomized,single,single_group,other,Other,male,adult
NCT00649675,1,2.0,1,0,3.332204510175204,3.4657359027997265,0,0,-1,0,1.0,-1,-1,1,drug,,randomized,unknown,crossover,other,Industry,all,adult
NCT01175941,1,2.0,1,0,2.70805020110221,6.190315405853148,0,0,0,0,0.0,-1,-1,1,drug,gastrointestinal_disorders,randomized,triple,crossover,treatment,Industry,all,mixed
NCT02667886,1,5.0,1,0,4.31748811353631,7.68662133494462,0,0,-1,0,0.0,1,0,2,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT00283959,1,1.0,1,0,1.6094379124341005,6.525029657843462,0,0,0,0,0.0,-1,-1,2,drug,endocrine/metabolic_disorders,non_randomized,unknown,single_group,treatment,Industry,male,adult
NCT03597607,1,2.0,1,0,5.017279836814924,7.16703787691222,0,0,0,0,1.0,0,0,not applicable,behavioral,others,randomized,single,parallel,supportive_care,Other,all,adult
NCT03070834,1,2.0,1,0,3.7612001156935615,6.880384082186005,0,0,-1,0,0.0,0,1,not applicable,device,Multiple,randomized,unknown,parallel,treatment,Other,all,adult
NCT03835117,1,2.0,2,1,2.833213344056216,6.815639990074331,0,0,0,0,0.0,1,0,2,Multiple,mental_disorders,randomized,quadruple,crossover,treatment,Other,all,child
NCT00066248,1,2.0,1,0,4.262679877041316,7.328437352895162,0,0,1,0,0.0,-1,-1,2,drug,Multiple,non_randomized,unknown,crossover,supportive_care,Multiple,all,mixed
NCT01361945,0,1.0,1,0,0.0,5.986452005284438,0,0,0,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Other,female,adult
NCT00337987,1,2.0,1,0,3.912023005428146,6.674561391814426,0,0,-1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT00499863,1,2.0,1,0,5.384495062789089,5.723585101952381,0,0,0,0,0.0,-1,-1,3,drug,mental_disorders,randomized,quadruple,parallel,treatment,Industry,all,child
NCT01087216,1,2.0,2,1,3.044522437723423,5.902633333401366,0,0,0,0,0.0,-1,-1,2,Multiple,dermatological_disorders,randomized,single,parallel,treatment,Other,all,mixed
NCT02204826,1,4.0,2,1,4.394449154672439,6.883462586413092,0,0,1,0,0.0,-1,-1,4,Multiple,reproductive_health,randomized,double,parallel,treatment,Other,male,adult
NCT00603525,0,2.0,1,0,5.135798437050262,7.605392364814935,0,0,0,0,0.0,-1,-1,3,drug,musculoskeletal_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT05818436,1,2.0,2,1,4.8283137373023015,6.981934677156389,0,0,0,0,0.0,0,0,not applicable,Multiple,Multiple,randomized,triple,parallel,treatment,Other,all,senior
NCT00493584,0,2.0,1,0,2.70805020110221,6.999422467507961,0,0,1,0,0.0,-1,-1,not applicable,procedure,cardiovascular_diseases,randomized,unknown,parallel,other,Multiple,all,adult
NCT03316820,1,4.0,1,0,3.218875824868201,3.218875824868201,0,0,0,0,1.0,1,0,1,drug,,randomized,unknown,crossover,treatment,Industry,all,adult
NCT01444872,1,2.0,1,0,2.8903717578961645,5.723585101952381,0,0,-1,0,0.0,-1,-1,1,drug,Multiple,randomized,single,crossover,other,Industry,all,mixed
NCT02261038,1,1.0,1,0,3.9318256327243257,7.089243155027514,0,0,1,0,0.0,-1,-1,not applicable,other,musculoskeletal_disorders,non_randomized,unknown,single_group,diagnostic,Other,all,mixed
NCT05824793,1,2.0,1,0,4.343805421853684,6.359573868672378,0,0,0,0,1.0,0,0,4,combination_product,others,randomized,single,parallel,supportive_care,Other,all,adult
NCT00749060,1,3.0,2,1,3.8918202981106265,7.405495663199472,0,0,0,0,0.0,-1,-1,not applicable,Multiple,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT05466747,0,4.0,1,0,0.0,7.577633832602728,0,0,0,-1,0.0,1,0,4,biological,Multiple,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT00629512,1,3.0,1,0,6.22455842927536,6.46302945692067,0,0,-1,-1,0.0,-1,-1,3,drug,gastrointestinal_disorders,randomized,double,parallel,prevention,Industry,all,adult
NCT02484781,1,2.0,1,0,3.555348061489413,0.0,0,0,0,0,1.0,-1,-1,not applicable,other,others,non_randomized,single,parallel,research,Multiple,all,mixed
NCT02592330,1,1.0,2,1,3.1780538303479458,7.797291273547472,0,0,1,0,0.0,-1,-1,1,Multiple,others,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT01640899,1,1.0,1,0,4.499809670330265,6.126869184114185,0,0,0,0,0.0,-1,-1,not applicable,device,pain_disorders,non_randomized,unknown,single_group,treatment,Government,all,adult
NCT02866383,1,2.0,2,1,5.081404364984463,7.698029170272805,0,0,0,0,0.0,-1,-1,2,Multiple,cancers,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT00122733,1,2.0,1,0,2.302585092994046,5.902633333401366,0,0,0,0,0.0,-1,-1,not applicable,drug,Multiple,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT00221000,1,2.0,2,1,4.465908118654584,7.080867896690782,0,0,0,0,0.0,-1,-1,2,Multiple,musculoskeletal_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT02327156,1,2.0,1,0,4.110873864173311,5.720311776607412,0,0,1,0,1.0,-1,-1,3,drug,opthamological_disorders,randomized,quadruple,parallel,diagnostic,Other,all,adult
NCT02478606,1,3.0,1,0,2.9444389791664403,5.62040086571715,0,0,-1,0,0.0,-1,-1,not applicable,other,others,randomized,single,parallel,research,Other,female,adult
NCT03372941,0,2.0,1,0,2.4849066497880004,6.862757913051401,0,0,1,0,0.0,1,0,4,drug,dermatological_disorders,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT03100045,1,6.0,1,0,2.9444389791664403,7.396948602621014,0,0,1,0,0.0,1,0,1,drug,Multiple,non_randomized,unknown,sequential,treatment,Multiple,all,mixed
NCT01667419,1,4.0,1,0,6.212606095751519,7.6586995582682995,0,0,-1,0,0.0,-1,-1,3,drug,cancers,randomized,double,parallel,treatment,Industry,all,adult
NCT00153920,1,1.0,1,0,4.204692619390966,7.459914766241105,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT02020538,1,2.0,1,0,7.1693500166706,6.606650186198215,0,0,0,0,0.0,-1,-1,not applicable,other,cardiovascular_diseases,non_randomized,unknown,sequential,prevention,Multiple,all,adult
NCT03520218,1,1.0,1,0,3.258096538021482,7.257002707092073,0,0,0,0,0.0,0,0,not applicable,device,cancers,non_randomized,unknown,single_group,diagnostic,Other,female,adult
NCT02436304,1,3.0,2,1,6.003887067106539,6.023447592961033,0,0,0,0,0.0,-1,-1,3,Multiple,others,randomized,single,parallel,treatment,Industry,all,child
NCT00353743,0,2.0,1,0,4.04305126783455,6.363028103540465,0,0,1,0,0.0,-1,-1,not applicable,drug,others,randomized,quadruple,parallel,treatment,Other,female,adult
NCT05601921,1,2.0,1,0,2.9444389791664403,5.659482215759621,0,0,0,0,0.0,0,0,not applicable,device,cardiovascular_diseases,randomized,double,parallel,treatment,Other,all,mixed
NCT01080547,1,4.0,3,1,5.926926025970411,7.459914766241105,0,0,1,0,0.0,-1,-1,3,Multiple,others,randomized,unknown,parallel,treatment,Other,all,adult
NCT03547518,1,2.0,1,0,3.258096538021482,7.444833273892193,0,0,0,0,0.0,0,1,not applicable,device,renal/urological_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT02111707,1,2.0,1,0,6.282266746896006,7.1308988302963465,0,0,-1,0,0.0,-1,-1,4,drug,others,randomized,unknown,parallel,prevention,Other,all,adult
NCT01977326,1,2.0,2,1,8.344267356262645,6.882437470997847,1,0,1,0,0.0,-1,-1,not applicable,Multiple,mental_disorders,randomized,single,parallel,treatment,Multiple,female,adult
NCT00299728,1,2.0,1,0,3.1354942159291497,7.9561263512135,0,0,0,0,0.0,1,0,1,biological,cancers,randomized,unknown,parallel,treatment,Other,all,adult
NCT02745652,1,2.0,1,0,4.02535169073515,5.720311776607412,0,0,1,0,0.0,-1,-1,not applicable,device,neurological_disorders,randomized,double,parallel,treatment,Other,female,adult
NCT01655368,1,2.0,1,0,6.18826412308259,7.027314514039777,0,0,0,0,0.0,-1,-1,not applicable,behavioral,mental_disorders,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT01603550,1,2.0,1,0,3.4657359027997265,6.999422467507961,0,0,0,0,1.0,-1,-1,not applicable,other,Multiple,randomized,double,crossover,other,Multiple,all,adult
NCT04209530,0,1.0,1,0,2.079441541679836,5.771441123130016,0,0,0,0,1.0,1,0,2,drug,others,non_randomized,unknown,single_group,treatment,Industry,female,adult
NCT03621774,1,2.0,1,0,4.727387818712341,7.134093721192866,0,0,1,0,0.0,0,0,not applicable,behavioral,mental_disorders,randomized,single,parallel,treatment,Multiple,all,adult
NCT05328102,0,4.0,2,1,1.3862943611198906,5.746203190540153,0,0,-1,-1,0.0,1,0,2,Multiple,cancers,,,,,Industry,all,adult
NCT02634892,0,2.0,1,0,0.0,0.0,0,0,0,0,0.0,0,1,not applicable,device,dermatological_disorders,randomized,unknown,parallel,prevention,Other,all,mixed
NCT01713608,1,3.0,1,0,3.555348061489413,4.532599493153256,0,0,0,0,1.0,-1,-1,1,drug,infectious_diseases,,,,,Other,all,adult
NCT02921672,1,3.0,1,0,3.4339872044851463,6.913737350659685,0,0,0,0,1.0,-1,-1,not applicable,other,neurological_disorders,non_randomized,unknown,parallel,prevention,Multiple,all,adult
NCT00936364,0,4.0,1,0,3.871201010907891,8.6652683094816,0,0,1,0,0.0,0,0,not applicable,other,cancers,randomized,unknown,parallel,supportive_care,Other,all,adult
NCT00864981,1,2.0,1,0,3.49650756146648,3.4339872044851463,0,0,-1,0,1.0,-1,-1,1,drug,mental_disorders,randomized,unknown,crossover,treatment,Industry,all,adult
NCT01168336,1,3.0,1,0,4.51085950651685,5.0369526024136295,0,0,0,0,1.0,-1,-1,1,drug,,randomized,triple,parallel,other,Industry,all,adult
NCT01563640,0,2.0,1,0,7.509883061154913,6.913737350659685,1,0,1,0,1.0,-1,-1,not applicable,other,infectious_diseases,randomized,triple,crossover,prevention,Other,all,child
NCT02141295,0,6.0,1,0,5.288267030694535,6.854354502255021,0,0,-1,0,0.0,1,0,2,drug,cancers,randomized,double,parallel,treatment,Industry,all,adult
NCT02178631,1,2.0,2,1,5.099866427824199,6.12029741895095,0,0,0,0,1.0,-1,-1,not applicable,Multiple,neurological_disorders,randomized,single,parallel,treatment,Multiple,all,adult
NCT02746744,1,3.0,1,0,5.303304908059076,7.5595594960077,0,0,1,0,0.0,-1,-1,3,drug,neurological_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT02831816,1,3.0,1,0,6.46302945692067,5.902633333401366,0,0,0,0,1.0,-1,-1,3,drug,dermatological_disorders,randomized,single,parallel,prevention,Industry,all,adult
NCT01882829,1,1.0,1,0,3.044522437723423,6.882437470997847,0,0,0,0,0.0,-1,-1,2,drug,Multiple,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT04386291,1,3.0,1,0,5.54907608489522,6.423246963533519,0,0,0,0,0.0,0,0,not applicable,behavioral,mental_disorders,randomized,unknown,parallel,treatment,Other,all,mixed
NCT05238987,1,1.0,1,0,2.772588722239781,5.834810737062605,0,0,0,0,1.0,0,0,not applicable,dietary_supplement,endocrine/metabolic_disorders,non_randomized,unknown,single_group,research,Other,male,adult
NCT02106195,1,1.0,1,0,2.19722457733622,5.0369526024136295,0,0,0,0,0.0,-1,-1,2,drug,dermatological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03012620,1,1.0,1,0,5.814130531825066,7.763871287820222,0,0,1,0,0.0,0,0,2,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,mixed
NCT02431572,1,3.0,3,1,2.4849066497880004,7.224753405767971,0,0,1,0,0.0,-1,-1,not applicable,Multiple,cancers,non_randomized,unknown,parallel,diagnostic,Other,all,adult
NCT03633136,1,2.0,1,0,5.093750200806762,6.643789733147672,0,0,-1,0,0.0,0,0,not applicable,behavioral,others,randomized,triple,parallel,supportive_care,Multiple,all,adult
NCT01931215,1,2.0,1,0,5.198497031265826,7.273092595999522,0,0,0,0,0.0,-1,-1,4,other,pain_disorders,randomized,quadruple,parallel,treatment,Multiple,female,adult
NCT05588596,1,2.0,1,0,4.418840607796598,5.805134968916488,0,0,-1,0,0.0,0,0,not applicable,behavioral,Multiple,randomized,single,parallel,supportive_care,Other,all,adult
NCT01097772,1,1.0,1,0,3.4339872044851463,7.605392364814935,0,0,1,0,0.0,-1,-1,not applicable,device,cardiovascular_diseases,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT02495805,0,2.0,1,0,0.0,6.059123195581797,0,0,1,0,1.0,-1,-1,not applicable,procedure,others,randomized,single,parallel,treatment,Other,all,adult
NCT01169038,1,1.0,1,0,2.772588722239781,4.820281565605037,0,0,1,0,0.0,-1,-1,1,drug,respiratory_disorders,non_randomized,unknown,single_group,diagnostic,Other,all,mixed
NCT03720327,1,2.0,1,0,4.007333185232471,7.05444965813294,0,0,1,0,0.0,0,0,not applicable,behavioral,cardiovascular_diseases,randomized,triple,parallel,supportive_care,Other,all,adult
NCT05838170,1,2.0,2,1,3.6375861597263857,5.552959584921617,0,0,0,0,1.0,0,0,2,Multiple,others,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT01330433,1,2.0,1,0,3.58351893845611,7.2875606403097235,0,0,0,0,0.0,-1,-1,2,device,Multiple,randomized,single,parallel,treatment,Multiple,all,child
NCT01093404,1,2.0,1,0,8.887928819003305,7.028201432058005,1,1,1,0,0.0,-1,-1,not applicable,procedure,cardiovascular_diseases,randomized,single,parallel,treatment,Other,all,adult
NCT00368459,1,2.0,1,0,3.7612001156935615,7.590852123688581,0,0,1,0,0.0,-1,-1,2,drug,neurological_disorders,randomized,quadruple,parallel,treatment,Other,female,adult
NCT02499965,1,2.0,1,0,3.6635616461296463,3.4339872044851463,0,0,0,0,1.0,-1,-1,not applicable,drug,pain_disorders,randomized,double,parallel,treatment,Government,all,mixed
NCT03710525,1,2.0,1,0,4.394449154672439,5.823045895483019,0,0,0,0,1.0,0,0,not applicable,other,endocrine/metabolic_disorders,randomized,unknown,factorial,other,Government,female,adult
NCT01986101,1,3.0,1,0,6.26530121273771,6.997595982981927,0,0,0,0,0.0,-1,-1,3,drug,mental_disorders,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT00645320,1,1.0,1,0,4.330733340286331,5.905361848054571,0,0,0,0,0.0,-1,-1,4,drug,others,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT00331773,1,2.0,1,0,7.018401799069201,8.714895850248494,0,0,1,0,0.0,-1,-1,3,radiation,cancers,randomized,unknown,parallel,treatment,Multiple,male,mixed
NCT03244696,1,2.0,1,0,4.477336814478207,7.19668657083435,0,0,0,0,0.0,0,0,not applicable,behavioral,neurological_disorders,randomized,double,parallel,treatment,Other,all,adult
NCT01420146,1,1.0,1,0,3.044522437723423,7.30854279753919,0,0,0,0,0.0,-1,-1,1,drug,Multiple,non_randomized,unknown,single_group,diagnostic,Other,all,adult
NCT05082870,1,2.0,1,0,3.258096538021482,6.061456918928017,0,0,0,0,1.0,0,0,not applicable,behavioral,others,randomized,single,parallel,other,Other,all,adult
NCT01944566,1,1.0,1,0,3.044522437723423,6.507277712385012,0,0,0,0,1.0,-1,-1,not applicable,biological,others,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT00815503,1,2.0,1,0,4.262679877041316,6.551080335043404,0,0,1,0,0.0,-1,-1,4,drug,Multiple,randomized,quadruple,parallel,treatment,Other,all,adult
NCT05845502,0,1.0,1,0,2.19722457733622,7.0587581525186645,0,0,-1,0,0.0,0,0,not applicable,biological,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,mixed
NCT00507507,1,2.0,1,0,4.844187086458591,7.493873886783559,0,0,1,0,0.0,-1,-1,2,drug,gastrointestinal_disorders,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT00704340,1,2.0,2,1,5.472270673671475,7.199678345691172,0,0,0,0,0.0,-1,-1,not applicable,Multiple,others,randomized,single,parallel,treatment,Industry,all,mixed
